y,x,osmid,highway,ref,geometry
52.4649962,13.3145312,26583821,,,POINT (13.3145312 52.4649962)
52.4230935,13.202325,26602194,,,POINT (13.202325 52.4230935)
52.419306,13.1889777,26602204,,,POINT (13.1889777 52.419306)
52.4191629,13.1890063,26602205,,,POINT (13.1890063 52.4191629)
52.4308209,13.2297976,26602506,,,POINT (13.2297976 52.4308209)
52.4790629,13.3101895,26624513,,,POINT (13.3101895 52.4790629)
52.4864436,13.3203189,26624556,,,POINT (13.3203189 52.4864436)
52.4648649,13.328508,26627346,,,POINT (13.328508 52.4648649)
52.4786391,13.3283327,26627364,,,POINT (13.3283327 52.4786391)
52.4787743,13.3282697,26627365,,,POINT (13.3282697 52.4787743)
52.4798741,13.3142047,26627434,,,POINT (13.3142047 52.4798741)
52.4753552,13.2902351,26629146,,,POINT (13.2902351 52.4753552)
52.493713,13.3235253,26642101,,,POINT (13.3235253 52.493713)
52.4884703,13.3079474,26642107,,,POINT (13.3079474 52.4884703)
52.4886147,13.3078639,26642108,,,POINT (13.3078639 52.4886147)
52.4972918,13.2913417,26662373,,,POINT (13.2913417 52.4972918)
52.5197098,13.2996776,26662404,,,POINT (13.2996776 52.5197098)
52.4913297,13.3127468,26662452,,,POINT (13.3127468 52.4913297)
52.4873996,13.3311903,26682574,,,POINT (13.3311903 52.4873996)
52.4864173,13.3226087,26682582,,,POINT (13.3226087 52.4864173)
52.4971486,13.2913978,26682608,,,POINT (13.2913978 52.4971486)
52.4951425,13.3014885,26682616,,,POINT (13.3014885 52.4951425)
52.4903013,13.3141986,26682630,,,POINT (13.3141986 52.4903013)
52.4903689,13.3143937,26682651,,,POINT (13.3143937 52.4903689)
52.4864088,13.3224053,26682654,,,POINT (13.3224053 52.4864088)
52.4865368,13.3204478,26682657,,,POINT (13.3204478 52.4865368)
52.5189343,13.3398012,26702671,,,POINT (13.3398012 52.5189343)
52.5235435,13.3570417,26703055,,,POINT (13.3570417 52.5235435)
52.523724,13.3568434,26703057,,,POINT (13.3568434 52.523724)
52.5305672,13.3830713,26703754,,,POINT (13.3830713 52.5305672)
52.5254566,13.3427838,26703849,,,POINT (13.3427838 52.5254566)
52.5318945,13.3432152,26704018,,,POINT (13.3432152 52.5318945)
52.5051384,13.3412993,26704073,,,POINT (13.3412993 52.5051384)
52.5010237,13.3462548,26704082,,,POINT (13.3462548 52.5010237)
52.4995564,13.3165209,26704508,,,POINT (13.3165209 52.4995564)
52.5000304,13.3131367,26704515,,,POINT (13.3131367 52.5000304)
52.5120555,13.3148203,26704526,,,POINT (13.3148203 52.5120555)
52.5005546,13.3309295,26704560,,,POINT (13.3309295 52.5005546)
52.5009532,13.346188,26704770,crossing,,POINT (13.346188 52.5009532)
52.4557474,13.3838717,26704779,,,POINT (13.3838717 52.4557474)
52.4401553,13.387228,26704787,,,POINT (13.387228 52.4401553)
52.4390011,13.3876071,26704788,,,POINT (13.3876071 52.4390011)
52.4231911,13.3960932,26704934,,,POINT (13.3960932 52.4231911)
52.4233333,13.3963437,26704935,,,POINT (13.3963437 52.4233333)
52.4234246,13.3962877,26704936,,,POINT (13.3962877 52.4234246)
52.434271,13.3897939,26704937,,,POINT (13.3897939 52.434271)
52.4343218,13.3901136,26704938,,,POINT (13.3901136 52.4343218)
52.4144472,13.4010622,26704941,,,POINT (13.4010622 52.4144472)
52.4145143,13.4013214,26704942,,,POINT (13.4013214 52.4145143)
52.4146344,13.4012539,26704943,,,POINT (13.4012539 52.4146344)
52.398494,13.4062675,26704947,,,POINT (13.4062675 52.398494)
52.4111044,13.3827822,26705017,,,POINT (13.3827822 52.4111044)
52.4994233,13.3887418,26708010,,,POINT (13.3887418 52.4994233)
52.5099249,13.2819239,26708459,,,POINT (13.2819239 52.5099249)
52.4935386,13.3235033,26708475,,,POINT (13.3235033 52.4935386)
52.4950913,13.3305706,26708489,,,POINT (13.3305706 52.4950913)
52.3938261,13.4068086,26721501,,,POINT (13.4068086 52.3938261)
52.4044016,13.4063503,26721507,,,POINT (13.4063503 52.4044016)
52.431823,13.4600588,26723209,,,POINT (13.4600588 52.431823)
52.4343899,13.4690597,26723213,,,POINT (13.4690597 52.4343899)
52.526811,13.355189,26725638,,,POINT (13.355189 52.526811)
52.5400083,13.3704952,26725940,,,POINT (13.3704952 52.5400083)
52.5411928,13.3685057,26725947,,,POINT (13.3685057 52.5411928)
52.5411143,13.3683169,26725949,,,POINT (13.3683169 52.5411143)
52.5463043,13.3591519,26726169,,,POINT (13.3591519 52.5463043)
52.5503272,13.352117,26726188,,,POINT (13.352117 52.5503272)
52.5329513,13.3285254,26726582,,,POINT (13.3285254 52.5329513)
52.4803385,13.3129349,26729487,,,POINT (13.3129349 52.4803385)
52.4796107,13.3155776,26729495,,,POINT (13.3155776 52.4796107)
52.4934483,13.3101189,26729524,,,POINT (13.3101189 52.4934483)
52.4313695,13.3176085,26729616,,,POINT (13.3176085 52.4313695)
52.4318516,13.3178521,26729618,,,POINT (13.3178521 52.4318516)
52.4586443,13.3037409,26729625,,,POINT (13.3037409 52.4586443)
52.4657577,13.3060255,26729626,,,POINT (13.3060255 52.4657577)
52.4672491,13.3097454,26729636,,,POINT (13.3097454 52.4672491)
52.4675212,13.3092079,26729642,,,POINT (13.3092079 52.4675212)
52.4922377,13.319459,26731154,,,POINT (13.319459 52.4922377)
52.4886694,13.3080469,26731191,,,POINT (13.3080469 52.4886694)
52.488527,13.3081376,26731192,,,POINT (13.3081376 52.488527)
52.4872829,13.3311855,26731232,,,POINT (13.3311855 52.4872829)
52.4872192,13.3307911,26731233,,,POINT (13.3307911 52.4872192)
52.4954023,13.3304968,26731246,,,POINT (13.3304968 52.4954023)
52.4954219,13.331095,26731247,,,POINT (13.331095 52.4954219)
52.4951314,13.3310386,26731248,,,POINT (13.3310386 52.4951314)
52.4947127,13.3273035,26731249,,,POINT (13.3273035 52.4947127)
52.4946274,13.3372641,26731251,,,POINT (13.3372641 52.4946274)
52.4950194,13.2855638,26734558,,,POINT (13.2855638 52.4950194)
52.4947429,13.2853051,26734559,,,POINT (13.2853051 52.4947429)
52.4677677,13.3100456,26736425,,,POINT (13.3100456 52.4677677)
52.4795835,13.3114431,26736497,,,POINT (13.3114431 52.4795835)
52.4785758,13.309576,26736503,,,POINT (13.309576 52.4785758)
52.4754628,13.2902101,26738782,,,POINT (13.2902101 52.4754628)
52.4705369,13.2892074,26739132,,,POINT (13.2892074 52.4705369)
52.4508625,13.2708092,26739661,,,POINT (13.2708092 52.4508625)
52.4508732,13.2705661,26739662,,,POINT (13.2705661 52.4508732)
52.4510162,13.2706482,26739663,,,POINT (13.2706482 52.4510162)
52.4935692,13.3101774,26740508,,,POINT (13.3101774 52.4935692)
52.491501,13.3127723,26740510,,,POINT (13.3127723 52.491501)
52.5034958,13.2792415,26745939,,,POINT (13.2792415 52.5034958)
52.5014502,13.2814941,26745948,,,POINT (13.2814941 52.5014502)
52.5099111,13.2816926,26745960,,,POINT (13.2816926 52.5099111)
52.5100677,13.2816749,26745961,,,POINT (13.2816749 52.5100677)
52.5036716,13.2790046,26745970,,,POINT (13.2790046 52.5036716)
52.5060122,13.2800254,26745971,,,POINT (13.2800254 52.5060122)
52.5035321,13.2789547,26745992,,,POINT (13.2789547 52.5035321)
52.5090409,13.3719004,26746022,,,POINT (13.3719004 52.5090409)
52.5058208,13.3680875,26746095,,,POINT (13.3680875 52.5058208)
52.503023,13.3749373,26746308,,,POINT (13.3749373 52.503023)
52.4962794,13.3950243,26747610,,,POINT (13.3950243 52.4962794)
52.4976128,13.3889306,26747640,,,POINT (13.3889306 52.4976128)
52.5343031,13.3784157,26749215,,,POINT (13.3784157 52.5343031)
52.5398196,13.3704181,26749248,,,POINT (13.3704181 52.5398196)
52.541932,13.3699799,26749697,,,POINT (13.3699799 52.541932)
52.5451952,13.3704023,26749712,,,POINT (13.3704023 52.5451952)
52.5461788,13.3692906,26750962,,,POINT (13.3692906 52.5461788)
52.5467021,13.3693665,26750963,,,POINT (13.3693665 52.5467021)
52.4786344,13.3286763,26751256,,,POINT (13.3286763 52.4786344)
52.4787854,13.3288173,26751257,,,POINT (13.3288173 52.4787854)
52.4837814,13.3203372,26751262,,,POINT (13.3203372 52.4837814)
52.5260068,13.3675639,26754213,,,POINT (13.3675639 52.5260068)
52.5260988,13.3678308,26754288,,,POINT (13.3678308 52.5260988)
52.525375,13.3656069,26754340,,,POINT (13.3656069 52.525375)
52.5258065,13.3677031,26754347,,,POINT (13.3677031 52.5258065)
52.525882,13.3679523,26754348,,,POINT (13.3679523 52.525882)
52.5267057,13.3705682,26754358,,,POINT (13.3705682 52.5267057)
52.551554,13.36746,26755227,,,POINT (13.36746 52.551554)
52.5420291,13.3355842,26756750,,,POINT (13.3355842 52.5420291)
52.5368446,13.2647812,26759197,traffic_signals,,POINT (13.2647812 52.5368446)
52.540704,13.2321694,26759331,,,POINT (13.2321694 52.540704)
52.5415586,13.2322505,26759335,,,POINT (13.2322505 52.5415586)
52.5408495,13.2036159,26759661,,,POINT (13.2036159 52.5408495)
52.540827,13.2032196,26759663,,,POINT (13.2032196 52.540827)
52.5404755,13.2025517,26759664,,,POINT (13.2025517 52.5404755)
52.5329753,13.1983487,26759727,,,POINT (13.1983487 52.5329753)
52.5329302,13.1985871,26759730,,,POINT (13.1985871 52.5329302)
52.5327659,13.1992839,26759732,,,POINT (13.1992839 52.5327659)
52.5131066,13.1968827,26759822,,,POINT (13.1968827 52.5131066)
52.5131439,13.1967022,26759823,,,POINT (13.1967022 52.5131439)
52.5155108,13.1848872,26759828,,,POINT (13.1848872 52.5155108)
52.5155744,13.1845726,26759829,,,POINT (13.1845726 52.5155744)
52.5154303,13.1844921,26759830,,,POINT (13.1844921 52.5154303)
52.5153674,13.1847721,26759831,,,POINT (13.1847721 52.5153674)
52.5280994,13.1954509,26759883,,,POINT (13.1954509 52.5280994)
52.5004109,13.330905,26761221,,,POINT (13.330905 52.5004109)
52.4993054,13.3352144,26761223,,,POINT (13.3352144 52.4993054)
52.4992696,13.3354272,26761224,,,POINT (13.3354272 52.4992696)
52.4994217,13.3353414,26761232,,,POINT (13.3353414 52.4994217)
52.4944725,13.337271,26762972,,,POINT (13.337271 52.4944725)
52.4998823,13.3130841,26763065,,,POINT (13.3130841 52.4998823)
52.4873349,13.3307881,26763861,,,POINT (13.3307881 52.4873349)
52.5195077,13.2997097,26784928,,,POINT (13.2997097 52.5195077)
52.5195435,13.2995282,26784929,,,POINT (13.2995282 52.5195435)
52.5186347,13.2828483,26785796,,,POINT (13.2828483 52.5186347)
52.5050219,13.3412771,26787967,,,POINT (13.3412771 52.5050219)
52.5050669,13.3411138,26787971,,,POINT (13.3411138 52.5050669)
52.4946717,13.3371024,26788845,,,POINT (13.3371024 52.4946717)
52.4945105,13.3371078,26788846,,,POINT (13.3371078 52.4945105)
52.5230575,13.3630432,26807679,,,POINT (13.3630432 52.5230575)
52.5228713,13.3629383,26807680,,,POINT (13.3629383 52.5228713)
52.5094488,13.3768143,26822752,,,POINT (13.3768143 52.5094488)
52.506577,13.3687965,26822816,,,POINT (13.3687965 52.506577)
52.4998754,13.3539048,26823009,,,POINT (13.3539048 52.4998754)
52.4997722,13.3542464,26823010,,,POINT (13.3542464 52.4997722)
52.5021941,13.3532872,26823017,,,POINT (13.3532872 52.5021941)
52.4657091,13.305806,26840990,,,POINT (13.305806 52.4657091)
52.467394,13.3088111,26840993,,,POINT (13.3088111 52.467394)
52.4691305,13.3063636,26840997,,,POINT (13.3063636 52.4691305)
52.4585951,13.3034643,26848485,,,POINT (13.3034643 52.4585951)
52.4643255,13.2967785,26848552,,,POINT (13.2967785 52.4643255)
52.464543,13.2967532,26848561,,,POINT (13.2967532 52.464543)
52.4744555,13.4545897,26848623,,,POINT (13.4545897 52.4744555)
52.4646352,13.2963842,26848645,,,POINT (13.2963842 52.4646352)
52.4643636,13.2955843,26848653,,,POINT (13.2955843 52.4643636)
52.4662908,13.3282214,26848969,,,POINT (13.3282214 52.4662908)
52.4713378,13.3290085,26849059,,,POINT (13.3290085 52.4713378)
52.4724181,13.3285741,26849080,crossing,,POINT (13.3285741 52.4724181)
52.3872244,13.4097756,26857177,,,POINT (13.4097756 52.3872244)
52.4130824,13.4211821,26857732,,,POINT (13.4211821 52.4130824)
52.522518,13.3682945,26859127,,,POINT (13.3682945 52.522518)
52.4943231,13.3457637,26867489,,,POINT (13.3457637 52.4943231)
52.4943294,13.3460156,26867490,,,POINT (13.3460156 52.4943294)
52.5031583,13.3501797,26868548,,,POINT (13.3501797 52.5031583)
52.5095951,13.3765714,26869274,,,POINT (13.3765714 52.5095951)
52.5094194,13.3765815,26869275,,,POINT (13.3765815 52.5094194)
52.499301,13.388729,26869281,,,POINT (13.388729 52.499301)
52.5123583,13.3770286,26869288,,,POINT (13.3770286 52.5123583)
52.5092345,13.3718494,26869714,,,POINT (13.3718494 52.5092345)
52.5481206,13.2968501,26871120,,,POINT (13.2968501 52.5481206)
52.5481231,13.2966555,26871121,,,POINT (13.2966555 52.5481231)
52.5481844,13.2937552,26871231,,,POINT (13.2937552 52.5481844)
52.5679471,13.3105674,26871408,,,POINT (13.3105674 52.5679471)
52.5680633,13.3106183,26871428,,,POINT (13.3106183 52.5680633)
52.5061636,13.351767,26874400,,,POINT (13.351767 52.5061636)
52.5122207,13.3148385,26875020,,,POINT (13.3148385 52.5122207)
52.454248,13.3766336,26876303,,,POINT (13.3766336 52.454248)
52.48333,13.3873498,26876591,,,POINT (13.3873498 52.48333)
52.5085664,13.2611771,26904696,,,POINT (13.2611771 52.5085664)
52.4419575,13.2827112,26906162,,,POINT (13.2827112 52.4419575)
52.4498862,13.3053923,26906455,,,POINT (13.3053923 52.4498862)
52.4539825,13.3194384,26906589,crossing,,POINT (13.3194384 52.4539825)
52.4527339,13.3195175,26906614,,,POINT (13.3195175 52.4527339)
52.4522485,13.3193576,26906617,,,POINT (13.3193576 52.4522485)
52.4545063,13.3184081,26906629,crossing,,POINT (13.3184081 52.4545063)
52.4550502,13.3189547,26906634,,,POINT (13.3189547 52.4550502)
52.4549244,13.3192238,26906639,,,POINT (13.3192238 52.4549244)
52.45654,13.3226957,26906841,,,POINT (13.3226957 52.45654)
52.4781559,13.3550612,26908766,,,POINT (13.3550612 52.4781559)
52.498126,13.3887843,26913850,,,POINT (13.3887843 52.498126)
52.4987352,13.3802254,26913881,traffic_signals,,POINT (13.3802254 52.4987352)
52.5039321,13.3459337,26916066,,,POINT (13.3459337 52.5039321)
52.4501471,13.2703881,26925156,,,POINT (13.2703881 52.4501471)
52.5145896,13.3151986,26938192,,,POINT (13.3151986 52.5145896)
52.493519,13.3834905,26952386,,,POINT (13.3834905 52.493519)
52.4925507,13.3794863,26952502,,,POINT (13.3794863 52.4925507)
52.4928135,13.3875035,26952503,,,POINT (13.3875035 52.4928135)
52.4715647,13.4786009,26953777,,,POINT (13.4786009 52.4715647)
52.5266889,13.3553024,26982853,,,POINT (13.3553024 52.5266889)
52.5262462,13.3430356,26982911,,,POINT (13.3430356 52.5262462)
52.5862081,13.2870266,26983788,,,POINT (13.2870266 52.5862081)
52.5861905,13.2868454,26983790,,,POINT (13.2868454 52.5861905)
52.5949959,13.2859409,26984647,,,POINT (13.2859409 52.5949959)
52.595116,13.2858545,26984655,,,POINT (13.2858545 52.595116)
52.5948596,13.2855397,26984656,,,POINT (13.2855397 52.5948596)
52.5949832,13.2854612,26984657,,,POINT (13.2854612 52.5949832)
52.5938974,13.280877,26984667,,,POINT (13.280877 52.5938974)
52.5937664,13.2807729,26984674,,,POINT (13.2807729 52.5937664)
52.5938705,13.2806473,26984678,,,POINT (13.2806473 52.5938705)
52.5136035,13.3380043,27011308,,,POINT (13.3380043 52.5136035)
52.5137394,13.3379838,27011311,,,POINT (13.3379838 52.5137394)
52.5179714,13.3421502,27011990,,,POINT (13.3421502 52.5179714)
52.4334318,13.1931653,27088389,,,POINT (13.1931653 52.4334318)
52.4177182,13.1429415,27126867,,,POINT (13.1429415 52.4177182)
52.4176644,13.1421046,27134827,,,POINT (13.1421046 52.4176644)
52.5762832,13.2948685,27176657,,,POINT (13.2948685 52.5762832)
52.5764056,13.2948043,27176660,,,POINT (13.2948043 52.5764056)
52.5767033,13.3141432,27177333,traffic_signals,,POINT (13.3141432 52.5767033)
52.5505962,13.3519037,27177925,,,POINT (13.3519037 52.5505962)
52.5503948,13.3522593,27177927,,,POINT (13.3522593 52.5503948)
52.4818255,13.3484887,27186878,,,POINT (13.3484887 52.4818255)
52.4818917,13.3483405,27186880,,,POINT (13.3483405 52.4818917)
52.4782611,13.3551893,27186898,,,POINT (13.3551893 52.4782611)
52.5287762,13.4577912,27195160,,,POINT (13.4577912 52.5287762)
52.5392702,13.4525062,27195338,,,POINT (13.4525062 52.5392702)
52.5335681,13.4439362,27195356,,,POINT (13.4439362 52.5335681)
52.562479,13.3305811,27197164,,,POINT (13.3305811 52.562479)
52.5539582,13.3391299,27197203,,,POINT (13.3391299 52.5539582)
52.5540802,13.3393142,27197205,,,POINT (13.3393142 52.5540802)
52.5460714,13.3440796,27197226,,,POINT (13.3440796 52.5460714)
52.5422721,13.3495076,27197711,,,POINT (13.3495076 52.5422721)
52.5427988,13.3484773,27197714,,,POINT (13.3484773 52.5427988)
52.5419895,13.3355043,27198562,,,POINT (13.3355043 52.5419895)
52.5549053,13.393932,27200063,,,POINT (13.393932 52.5549053)
52.4659282,13.3777291,27212290,,,POINT (13.3777291 52.4659282)
52.4697066,13.3721017,27212626,,,POINT (13.3721017 52.4697066)
52.4310242,13.2297867,27252357,,,POINT (13.2297867 52.4310242)
52.4310765,13.2300116,27252358,,,POINT (13.2300116 52.4310765)
52.4308717,13.230029,27252359,,,POINT (13.230029 52.4308717)
52.3917648,13.1318957,27318287,,,POINT (13.1318957 52.3917648)
52.5213712,13.4028634,27411250,,,POINT (13.4028634 52.5213712)
52.4844028,13.388174,27431678,,,POINT (13.388174 52.4844028)
52.4496069,13.3155007,27432331,traffic_signals,,POINT (13.3155007 52.4496069)
52.4859095,13.3858506,27432691,,,POINT (13.3858506 52.4859095)
52.4353589,13.3134391,27432695,,,POINT (13.3134391 52.4353589)
52.4576988,13.3552433,27433675,,,POINT (13.3552433 52.4576988)
52.4588086,13.354823,27433677,,,POINT (13.354823 52.4588086)
52.4589155,13.3485509,27433692,,,POINT (13.3485509 52.4589155)
52.4511085,13.3378901,27434191,,,POINT (13.3378901 52.4511085)
52.4313558,13.3098202,27452617,,,POINT (13.3098202 52.4313558)
52.4314525,13.3096791,27452620,,,POINT (13.3096791 52.4314525)
52.4313443,13.309556,27452626,,,POINT (13.309556 52.4313443)
52.4312608,13.3097022,27452627,,,POINT (13.3097022 52.4312608)
52.4333456,13.3075086,27452629,,,POINT (13.3075086 52.4333456)
52.4757859,13.2824598,27501680,,,POINT (13.2824598 52.4757859)
52.472332,13.2870573,27501909,,,POINT (13.2870573 52.472332)
52.5131726,13.3316277,27537749,,,POINT (13.3316277 52.5131726)
52.4698061,13.3719301,27538881,,,POINT (13.3719301 52.4698061)
52.4927604,13.3877438,27539563,,,POINT (13.3877438 52.4927604)
52.4929985,13.3878909,27539568,,,POINT (13.3878909 52.4929985)
52.4873513,13.3860813,27539580,,,POINT (13.3860813 52.4873513)
52.451589,13.4163444,27540631,,,POINT (13.4163444 52.451589)
52.4518281,13.4178107,27540636,,,POINT (13.4178107 52.4518281)
52.463694,13.4442793,27541367,,,POINT (13.4442793 52.463694)
52.4637446,13.4440599,27541382,,,POINT (13.4440599 52.4637446)
52.4636627,13.4441323,27541390,,,POINT (13.4441323 52.4636627)
52.465094,13.4569716,27542432,,,POINT (13.4569716 52.465094)
52.4658226,13.4213533,27554983,,,POINT (13.4213533 52.4658226)
52.4989102,13.4274845,27555217,crossing,,POINT (13.4274845 52.4989102)
52.4401839,13.3873964,27556461,,,POINT (13.3873964 52.4401839)
52.466091,13.3856819,27556660,,,POINT (13.3856819 52.466091)
52.5164847,13.260208,27559636,,,POINT (13.260208 52.5164847)
52.5262152,13.2401468,27559787,,,POINT (13.2401468 52.5262152)
52.5156644,13.249482,27559833,,,POINT (13.249482 52.5156644)
52.515349,13.2493683,27560124,,,POINT (13.2493683 52.515349)
52.4807918,13.425163,28095439,,,POINT (13.425163 52.4807918)
52.4975688,13.389215,28096068,,,POINT (13.389215 52.4975688)
52.4980583,13.389107,28096072,,,POINT (13.389107 52.4980583)
52.4848802,13.3860305,28096372,,,POINT (13.3860305 52.4848802)
52.4816147,13.525506,28238072,,,POINT (13.525506 52.4816147)
52.4802735,13.5250066,28238094,,,POINT (13.5250066 52.4802735)
52.5249204,13.3362497,28248046,,,POINT (13.3362497 52.5249204)
52.5263466,13.3432765,28248867,,,POINT (13.3432765 52.5263466)
52.5262418,13.3432423,28248870,,,POINT (13.3432423 52.5262418)
52.5391129,13.3449746,28248879,,,POINT (13.3449746 52.5391129)
52.5379978,13.3442148,28249778,,,POINT (13.3442148 52.5379978)
52.5463826,13.3590129,28252015,,,POINT (13.3590129 52.5463826)
52.5515567,13.3672424,28252023,,,POINT (13.3672424 52.5515567)
52.5516727,13.3673953,28252024,,,POINT (13.3673953 52.5516727)
52.5464805,13.3591742,28253982,,,POINT (13.3591742 52.5464805)
52.5464044,13.3593093,28253984,,,POINT (13.3593093 52.5464044)
52.5571245,13.3656512,28254757,,,POINT (13.3656512 52.5571245)
52.5568316,13.3657124,28254758,,,POINT (13.3657124 52.5568316)
52.456387,13.5098055,28255899,,,POINT (13.5098055 52.456387)
52.5323898,13.3434141,28296539,,,POINT (13.3434141 52.5323898)
52.5538282,13.3770171,28300064,,,POINT (13.3770171 52.5538282)
52.5568581,13.3737402,28300192,,,POINT (13.3737402 52.5568581)
52.55688,13.3734785,28300202,,,POINT (13.3734785 52.55688)
52.5565393,13.3741389,28300220,,,POINT (13.3741389 52.5565393)
52.5565606,13.3738695,28300234,,,POINT (13.3738695 52.5565606)
52.5572495,13.3729953,28300448,,,POINT (13.3729953 52.5572495)
52.5587132,13.3711055,28300533,,,POINT (13.3711055 52.5587132)
52.5557618,13.3840543,28300986,,,POINT (13.3840543 52.5557618)
52.5557473,13.3842221,28300992,,,POINT (13.3842221 52.5557473)
52.5464132,13.3992577,28302343,mini_roundabout,,POINT (13.3992577 52.5464132)
52.5354807,13.5174939,28373593,,,POINT (13.5174939 52.5354807)
52.5230474,13.4794514,28373619,,,POINT (13.4794514 52.5230474)
52.5443506,13.2319187,28382464,,,POINT (13.2319187 52.5443506)
52.5588549,13.2277747,28382518,,,POINT (13.2277747 52.5588549)
52.5588012,13.228053,28382519,,,POINT (13.228053 52.5588012)
52.5589877,13.2278599,28382520,,,POINT (13.2278599 52.5589877)
52.5586289,13.2291629,28382524,,,POINT (13.2291629 52.5586289)
52.5218475,13.259235,28552452,,,POINT (13.259235 52.5218475)
52.5588786,13.4130736,28794059,,,POINT (13.4130736 52.5588786)
52.4270891,13.4469298,28933023,,,POINT (13.4469298 52.4270891)
52.47133,13.3280098,29017746,,,POINT (13.3280098 52.47133)
52.485046,13.3765019,29018805,,,POINT (13.3765019 52.485046)
52.5088981,13.2183581,29024827,,,POINT (13.2183581 52.5088981)
52.5361056,13.3761726,29025741,,,POINT (13.3761726 52.5361056)
52.5085283,13.2605731,29030461,,,POINT (13.2605731 52.5085283)
52.5955086,13.3328765,29047881,,,POINT (13.3328765 52.5955086)
52.5941337,13.3333621,29047887,,,POINT (13.3333621 52.5941337)
52.5954234,13.3330977,29047891,,,POINT (13.3330977 52.5954234)
52.4441508,13.4336976,29122670,,,POINT (13.4336976 52.4441508)
52.5392935,13.422843,29123399,,,POINT (13.422843 52.5392935)
52.5285532,13.4169664,29123422,traffic_signals,,POINT (13.4169664 52.5285532)
52.5284581,13.4171661,29123424,traffic_signals,,POINT (13.4171661 52.5284581)
52.5287536,13.4099903,29123430,,,POINT (13.4099903 52.5287536)
52.5536018,13.4146659,29150075,,,POINT (13.4146659 52.5536018)
52.5538675,13.4147283,29150076,,,POINT (13.4147283 52.5538675)
52.5613036,13.3646503,29187941,,,POINT (13.3646503 52.5613036)
52.5034315,13.3835653,29209077,,,POINT (13.3835653 52.5034315)
52.4939133,13.4028431,29209324,,,POINT (13.4028431 52.4939133)
52.4940303,13.4028917,29209325,,,POINT (13.4028917 52.4940303)
52.4992074,13.4178581,29217321,,,POINT (13.4178581 52.4992074)
52.4993366,13.4181638,29217322,,,POINT (13.4181638 52.4993366)
52.4988157,13.4180096,29217340,,,POINT (13.4180096 52.4988157)
52.5156046,13.4182237,29219438,,,POINT (13.4182237 52.5156046)
52.5200437,13.404628,29221504,,,POINT (13.404628 52.5200437)
52.5220284,13.4162698,29221586,,,POINT (13.4162698 52.5220284)
52.5363211,13.4329991,29266245,,,POINT (13.4329991 52.5363211)
52.5319569,13.4414388,29266372,,,POINT (13.4414388 52.5319569)
52.5321333,13.4417018,29266373,,,POINT (13.4417018 52.5321333)
52.538527,13.4265504,29266806,,,POINT (13.4265504 52.538527)
52.5400504,13.4377704,29266813,,,POINT (13.4377704 52.5400504)
52.5458063,13.427669,29269373,,,POINT (13.427669 52.5458063)
52.54564,13.4276182,29269377,,,POINT (13.4276182 52.54564)
52.541344,13.4388563,29269480,,,POINT (13.4388563 52.541344)
52.5412459,13.4386961,29269481,,,POINT (13.4386961 52.5412459)
52.5411202,13.4390306,29269482,,,POINT (13.4390306 52.5411202)
52.5239632,13.4299814,29269802,,,POINT (13.4299814 52.5239632)
52.5232689,13.4296778,29269804,,,POINT (13.4296778 52.5232689)
52.523279,13.4299076,29269807,,,POINT (13.4299076 52.523279)
52.5264109,13.4474442,29270276,,,POINT (13.4474442 52.5264109)
52.5158975,13.4537699,29271691,,,POINT (13.4537699 52.5158975)
52.5157498,13.4538098,29271693,,,POINT (13.4538098 52.5157498)
52.5026374,13.446801,29275987,,,POINT (13.446801 52.5026374)
52.5012402,13.4416432,29276692,,,POINT (13.4416432 52.5012402)
52.5009696,13.4421578,29276965,,,POINT (13.4421578 52.5009696)
52.4442395,13.3542284,29283362,,,POINT (13.3542284 52.4442395)
52.5673608,13.412135,29421416,,,POINT (13.412135 52.5673608)
52.5611402,13.4133023,29421421,,,POINT (13.4133023 52.5611402)
52.5710832,13.4098445,29421730,,,POINT (13.4098445 52.5710832)
52.4853855,13.3765796,29498342,,,POINT (13.3765796 52.4853855)
52.5947751,13.2797262,29551847,,,POINT (13.2797262 52.5947751)
52.4441747,13.43345,29654534,,,POINT (13.43345 52.4441747)
52.4442601,13.4336626,29654550,,,POINT (13.4336626 52.4442601)
52.4440727,13.433483,29654551,,,POINT (13.433483 52.4440727)
52.4319226,13.4599462,29656704,,,POINT (13.4599462 52.4319226)
52.4604384,13.4179586,29658449,,,POINT (13.4179586 52.4604384)
52.4683869,13.3704081,29658628,,,POINT (13.3704081 52.4683869)
52.4401871,13.3953205,29658890,,,POINT (13.3953205 52.4401871)
52.4553195,13.3753918,29683687,,,POINT (13.3753918 52.4553195)
52.455384,13.3751133,29683696,,,POINT (13.3751133 52.455384)
52.4554736,13.3757035,29683698,,,POINT (13.3757035 52.4554736)
52.4554758,13.3752478,29683702,,,POINT (13.3752478 52.4554758)
52.4556753,13.3757094,29683703,,,POINT (13.3757094 52.4556753)
52.5564723,13.3348883,29686268,,,POINT (13.3348883 52.5564723)
52.5735151,13.3313367,29690661,,,POINT (13.3313367 52.5735151)
52.5755364,13.3320337,29690662,,,POINT (13.3320337 52.5755364)
52.5754051,13.3321817,29691228,,,POINT (13.3321817 52.5754051)
52.5724805,13.3311348,29691242,,,POINT (13.3311348 52.5724805)
52.574504,13.331852,29691244,,,POINT (13.331852 52.574504)
52.5719402,13.3392222,29691247,,,POINT (13.3392222 52.5719402)
